acc_x,acc_y,acc_z,ecg,emg,eda,temp,resp,label
-0.461596089590799,-0.3256508762500583,-0.8324968849616701,-0.6025820882814711,-1.0157684036991743,-0.5831879562444304,-0.701772118450867,-0.29520609823836363,0
-0.4718225985814331,-0.27455464754725073,-0.8366118368342231,-0.662400726279651,-1.0153168876782457,-0.5789098188315147,0.7984754745109961,-0.30688630081198837,0
-0.44796006697284835,-0.2915874005706892,-0.8201523359266267,-0.5947796572382302,-1.0189290158456759,-0.5760577272229043,1.4899642572508303,-0.30756752769356066,0
-0.4275050171002647,-0.3188379780774337,-0.8016353590827537,-0.5986808727598507,-1.012607791552673,-0.5719380393438003,0.7661251221021149,-0.3034517819507281,0
-0.44114103971821533,-0.3324637744226829,-0.8201523359266267,-0.6008482147163065,-1.0153168876782457,-0.5646493607884625,-0.17810078883210342,-0.30071268219773956,0
-0.44114103971821533,-0.2984002987433138,-0.8345543608979465,-0.5939127204556479,-1.0175744677828895,-0.5643324617208391,-0.09924680483545566,-0.29658274422820763,0
-0.49568513019001786,-0.3188379780774337,-0.8283819330891169,-0.5947796572382302,-1.018477499824747,-0.5621141682474754,-0.7705166173197393,-0.3034517819507281,0
-0.5161381481712861,-0.2915874005706892,-0.8468989099329899,-0.5982474043685595,-1.0175744677828895,-0.5565684345640662,-0.28930512523763235,-0.3041330088323004,0
-0.5025021255533355,-0.3256508762500583,-0.8304394090253935,-0.5999812779337241,-1.022541144013106,-0.5516564990159037,0.45273108314107885,-0.3034517819507281,0
-0.48886610293538485,-0.3324637744226829,-0.8396978974473299,-0.5956465940208125,-1.018477499824747,-0.5494382055425401,-0.18821027395987877,-0.30000307086276845,0
-0.49568513019001786,-0.2915874005706892,-0.8170659687309039,-0.5947796572382302,-1.0202835639084622,-0.5446847195281893,-0.4470130932309279,-0.30000307086276845,0
-0.4684130849541166,-0.32905783292824753,-0.8252958724760101,-0.6342252808457257,-1.0193805318666045,-0.5400896830476503,-0.47531965158869893,-0.29794519799135216,0
-0.5229571754259191,-0.2847745023980646,-0.8314683002848398,-0.5956465940208125,-1.0103502114480292,-0.5329594540261241,0.10698669177116163,-0.29726397110977987,0
-0.48204910757206726,-0.2643358078801908,-0.8252958724760101,-0.5965135308033949,-1.012607791552673,-0.5269383717412799,0.456774877192189,-0.29520609823836363,0
-0.48886610293538485,-0.3188379780774337,-0.8201523359266267,-0.5878441629775717,-1.0130593075736019,-0.5244031792002928,0.05846116315783991,-0.29932184398119616,0
-0.45477706233616594,-0.3256508762500583,-0.8530713377418195,-0.5947796572382302,-1.0117047595108155,-0.5266214726736564,-0.6370714136331046,-0.2986548093263233,0
-0.43432404435489774,-0.3188379780774337,-0.8530713377418195,-0.591311910107901,-1.0130593075736019,-0.5231355829297992,-0.7199691916808626,-0.29588732511993593,0
-0.47523211220874967,-0.2984002987433138,-0.8386693127704997,-0.5869772261949894,-1.0144138556363882,-0.5152131062392147,-0.5885458850197829,-0.30139390907931185,0
-0.49568513019001786,-0.2984002987433138,-0.8067788956321371,-0.5809086687169132,-1.0157684036991743,-0.5112518678939223,-0.25695477282875123,-0.29932184398119616,0
-0.49909464381733437,-0.2507100115349416,-0.8386693127704997,-0.6524309532799544,-1.0144138556363882,-0.5112518678939223,-0.3135678895442932,-0.29794519799135216,0
-0.49568513019001786,-0.23708523037344634,-0.8489563858692665,-0.591311910107901,-1.0148653716573168,-0.511410317427734,-0.33783065385095407,-0.30619088170371667,0
-0.47523211220874967,-0.2575229097075662,-0.8366118368342231,-0.5878441629775717,-1.0148653716573168,-0.5136286109010977,-0.4409474021542627,-0.3034517819507281,0
-0.5161381481712861,-0.3188379780774337,-0.8304394090253935,-0.6008482147163065,-1.0153168876782457,-0.5095089230219937,-0.4631882694353685,-0.30619088170371667,0
-0.5161381481712861,-0.3188379780774337,-0.8355829455747769,-0.5852433526298247,-1.0139623396154593,-0.4987343547227987,-1.5024433405706754,-0.28627918764442684,0
-0.49568513019001786,-0.27114870605281544,-0.8222098118629033,-0.5878441629775717,-1.0144138556363882,-0.48447389667974644,-2.226282475719391,-0.3034517819507281,0
-0.5161381481712861,-0.2507100115349416,-0.8119224321815205,-0.5891445681514452,-1.0130593075736019,-0.47465002558342156,-0.37422480031094535,-0.29794519799135216,0
-0.48886610293538485,-0.3120250799048091,-0.8242669812165638,-0.5878441629775717,-1.0112532434898867,-0.4714810349071877,1.7770736348796505,-0.29932184398119616,0
-0.5025021255533355,-0.2847745023980646,-0.8489563858692665,-0.583076010673369,-1.0193805318666045,-0.47465002558342156,0.4062274515533122,-0.2986548093263233,0
-0.49568513019001786,-0.2984002987433138,-0.8427839580604368,-0.5852433526298247,-1.0026744390922402,-0.4809880069358892,0.5336069641632817,-0.30071268219773956,0
-0.48204910757206726,-0.3120250799048091,-0.8304394090253935,-0.5813421371082044,-1.0035774711340977,-0.4819387041387594,0.37387709914443107,-0.3089441736834046,0
-0.461596089590799,-0.28818044389249997,-0.8180948599903501,-0.5852433526298247,-1.0031259551131688,-0.4771852181244086,2.751628001197195,-0.3103208196732486,0
-0.43773355798221425,-0.3256508762500583,-0.8468989099329899,-0.5787413267604573,-1.0085441473643142,-0.47084723677194096,2.4988908730028108,-0.30139390907931185,0
-0.4684130849541166,-0.3188379780774337,-0.8468989099329899,-0.5809086687169132,-1.010801727468958,-0.46910429190001235,2.0601392184573606,-0.29932184398119616,0
-0.4684130849541166,-0.2915874005706892,-0.8530713377418195,-0.6034490250640534,-1.012607791552673,-0.47084723677194096,0.7823002983065555,-0.29794519799135216,0
-0.48204910757206726,-0.2915874005706892,-0.8468989099329899,-0.5817756054994955,-1.012607791552673,-0.46736134702808374,-0.6896407362975365,-0.30071268219773956,0
-0.5161381481712861,-0.27114870605281544,-0.8592437655506493,-0.5817756054994955,-1.0144138556363882,-0.46450925541947324,-1.6176914710273145,-0.29932184398119616,0
-0.48204910757206726,-0.3052121817321845,-0.8530713377418195,-0.5739731744562546,-1.0157684036991743,-0.46530150308853174,-1.4741367822129043,-0.30277055506915584,0
-0.4684130849541166,-0.3256508762500583,-0.8366118368342231,-0.5822090738907867,-1.0153168876782457,-0.47005498910288246,-0.06891834945212959,-0.30277055506915584,0
-0.45477706233616594,-0.3324637744226829,-0.8561573983549264,-0.5787413267604573,-1.0144138556363882,-0.4695796405014474,0.12720566202671232,-0.29932184398119616,0
-0.4718225985814331,-0.2915874005706892,-0.8674733627131395,-0.5765739848040016,-1.0157684036991743,-0.46862894329857724,-0.14170664237211217,-0.29794519799135216,0
-0.4684130849541166,-0.27114870605281544,-0.8530713377418195,-0.5739731744562546,-1.0148653716573168,-0.4711641358395643,-0.0749840405287948,-0.29932184398119616,0
-0.461596089590799,-0.27114870605281544,-0.8592437655506493,-0.5791747951517485,-1.0148653716573168,-0.4698965395690708,-0.09924680483545566,-0.29932184398119616,0
-0.44455055334553184,-0.27114870605281544,-0.8571862896143727,-0.5757070480214193,-1.018477499824747,-0.46704444796046035,-0.2650423609309715,-0.29794519799135216,0
-0.461596089590799,-0.3052121817321845,-0.8561573983549264,-0.5783078583691662,-1.0202835639084622,-0.46561840215615513,-0.7219910887064176,-0.30139390907931185,0
-0.45477706233616594,-0.3256508762500583,-0.8623298261637561,-0.6342252808457257,-1.0022229230713113,-0.4634001086827914,-0.6734655600930959,-0.30277055506915584,0
-0.43432404435489774,-0.3256508762500583,-0.8499852771287127,-0.5774409215865839,-1.0139623396154593,-0.46656909935902524,-1.0010128782330174,-0.30277055506915584,0
-0.461596089590799,-0.34608957076793206,-0.8746743751987994,-0.5748401112388369,-1.016671435741032,-0.4660937507575902,-0.18416647990876864,-0.30000307086276845,0
-0.461596089590799,-0.3494955122623674,-0.8396978974473299,-0.569638490543343,-1.0189290158456759,-0.46450925541947324,-1.0010128782330174,-0.2903949333872594,0
-0.4718225985814331,-0.3256508762500583,-0.8376404215110534,-0.5705054273259254,-1.0207350799293908,-0.4622909619461096,-0.1599037156021078,-0.30207513596088414,0
-0.5025021255533355,-0.3052121817321845,-0.8396978974473299,-0.5739731744562546,-1.0130593075736019,-0.4599142189389342,0.23234430735557607,-0.30071268219773956,0
-0.49909464381733437,-0.2915874005706892,-0.8448414339967133,-0.569638490543343,-1.0171229517619607,-0.45468538432314837,1.4070664792030725,-0.30619088170371667,0
-0.49568513019001786,-0.2984002987433138,-0.8468989099329899,-0.575273579630128,-1.0202835639084622,-0.44375236649014166,2.721299545813869,-0.30071268219773956,0
-0.45477706233616594,-0.3256508762500583,-0.8551288136780961,-0.5683380853694695,-1.0117047595108155,-0.43155175238664134,1.823577266467417,-0.30277055506915584,0
-0.4718225985814331,-0.3256508762500583,-0.8674733627131395,-0.5713723641085077,-1.0148653716573168,-0.4223616794255632,0.0948553096178312,-0.29932184398119616,0
-0.45477706233616594,-0.34608957076793206,-0.8643873021000327,-0.6285901917589406,-1.0162199197201032,-0.41887578968170597,-0.788713690549735,-0.3034517819507281,0
-0.44114103971821533,-0.3120250799048091,-0.8489563858692665,-0.569638490543343,-1.0202835639084622,-0.41269625786305,-0.032524202992138304,-0.30139390907931185,0
-0.4718225985814331,-0.3052121817321845,-0.8551288136780961,-0.5705054273259254,-1.004932019196884,-0.40540757930771215,-0.7179472946553075,-0.30756752769356066,0
-0.4138710263736295,-0.30180624023774916,-0.8633584108405863,-0.5627029962826845,-1.0148653716573168,-0.40160479049623155,-0.734122470859748,-0.29932184398119616,0
-0.43432404435489774,-0.3120250799048091,-0.8458703252561597,-0.5713723641085077,-1.0130593075736019,-0.40715052417964076,-1.6399323383084201,-0.3041330088323004,0
-0.44796006697284835,-0.2984002987433138,-0.8417553733836065,-0.569638490543343,-1.0202835639084622,-0.410636413923498,0.19595016089558479,-0.24983354948030984,0
-0.43432404435489774,-0.30180624023774916,-0.8510138618055431,-0.5687715537607607,-1.0103502114480292,-0.41095331299112137,0.17775308766558914,-0.29726397110977987,0
-0.4275050171002647,-0.356308410434992,-0.8571862896143727,-0.5627029962826845,-1.0153168876782457,-0.4117455606601798,0.03217650182562398,-0.30071268219773956,0
-0.43432404435489774,-0.38015304644730114,-0.8530713377418195,-0.5705054273259254,-1.0189290158456759,-0.41095331299112137,0.8672199733798684,-0.29932184398119616,0
-0.43432404435489774,-0.356308410434992,-0.8386693127704997,-0.5700719589346341,-1.0211865959503197,-0.41190401019399153,0.3273734675566644,-0.3103208196732486,0
-0.45477706233616594,-0.3256508762500583,-0.8489563858692665,-0.5843764158472424,-1.0198320478875333,-0.41190401019399153,0.8429572090732075,-0.29658274422820763,0
-0.48204910757206726,-0.3120250799048091,-0.8530713377418195,-0.5601021859349375,-1.0103502114480292,-0.41364695506592014,-0.8877866448019335,-0.30207513596088414,0
-0.48886610293538485,-0.2984002987433138,-0.8510138618055431,-0.5644368698478491,-1.0144138556363882,-0.41538989993784875,-2.574048764114863,-0.30000307086276845,0
-0.45477706233616594,-0.2984002987433138,-0.8530713377418195,-0.6147192032376235,-1.0193805318666045,-0.41364695506592014,-1.7612461598417244,-0.29726397110977987,0
-0.4684130849541166,-0.2984002987433138,-0.8571862896143727,-0.5579348439784817,-1.0211865959503197,-0.4084181204501343,0.2646946597644572,-0.30139390907931185,0
-0.43432404435489774,-0.34608957076793206,-0.8654158867768629,-0.5618360595001022,-1.0211865959503197,-0.3987526988876211,0.8914827376865293,-0.29794519799135216,0
-0.40023500375567883,-0.34608957076793206,-0.8530713377418195,-0.5644368698478491,-1.010801727468958,-0.3922562680013417,0.17977498469114422,-0.30277055506915584,0
-0.4138710263736295,-0.3256508762500583,-0.8633584108405863,-0.5635699330652668,-1.0144138556363882,-0.3887703782574845,0.23234430735557607,-0.2986548093263233,0
-0.4070519991189964,-0.33927667259530747,-0.8510138618055431,-0.5609691227175199,-1.016671435741032,-0.3795803052964064,-0.16799130370432808,-0.30207513596088414,0
-0.3968254901283623,-0.3256508762500583,-0.8407267887067763,-0.5544670968481524,-1.0180259838038184,-0.37292542487631536,-0.5440641504575714,-0.30071268219773956,0
-0.3422813996565598,-0.35290246894055666,-0.8654158867768629,-0.555767502022026,-1.0189290158456759,-0.36563674632097753,0.24649758653446158,-0.3048284279405721,0
-0.4070519991189964,-0.34608957076793206,-0.8530713377418195,-0.5644368698478491,-1.0157684036991743,-0.3586649668332631,0.8631761793287583,-0.30207513596088414,0
-0.410461512746313,-0.3324637744226829,-0.8592437655506493,-0.5566344388046083,-1.0148653716573168,-0.3516931873455486,1.5849934174519187,-0.30826294680183236,0
-0.4718225985814331,-0.2915874005706892,-0.8448414339967133,-0.5748401112388369,-1.0144138556363882,-0.3469397013311979,2.0601392184573606,-0.30756752769356066,0
-0.4684130849541166,-0.2984002987433138,-0.8561573983549264,-0.5605356543262286,-1.0135108235945305,-0.3431369125197173,0.4426215980133035,-0.30619088170371667,0
-0.461596089590799,-0.2643358078801908,-0.8551288136780961,-0.5601021859349375,-1.0144138556363882,-0.3431369125197173,0.06452685423450512,-0.29794519799135216,0
-0.4275050171002647,-0.2915874005706892,-0.8304394090253935,-0.5648703382391402,-1.0135108235945305,-0.34186931624922373,-0.010283335711032517,-0.30207513596088414,0
-0.4138710263736295,-0.3256508762500583,-0.8386693127704997,-0.5592352491523552,-1.0157684036991743,-0.34155241718160034,0.513387993907731,-0.29726397110977987,0
-0.4275050171002647,-0.32905783292824753,-0.8201523359266267,-0.5601021859349375,-1.0148653716573168,-0.34583055459451606,0.06048306018339498,-0.3041330088323004,0
-0.4718225985814331,-0.3120250799048091,-0.8078074803089673,-0.5566344388046083,-1.0171229517619607,-0.3448798573916459,-0.16799130370432808,-0.30207513596088414,0
-0.44114103971821533,-0.2984002987433138,-0.8407267887067763,-0.6225216342808644,-1.0153168876782457,-0.3425031143844705,-0.34591824195317433,-0.29726397110977987,0
-0.4650035713268001,-0.2984002987433138,-0.8530713377418195,-0.5583683123697729,-1.018477499824747,-0.3393341237082367,-0.19629786206209907,-0.29726397110977987,0
-0.47523211220874967,-0.30180624023774916,-0.8613009349043098,-0.5514328181091144,-1.0211865959503197,-0.3393341237082367,-0.5036262099464699,-0.29381526002182023,0
-0.48886610293538485,-0.3120250799048091,-0.8530713377418195,-0.5562009704133171,-1.0085441473643142,-0.3380665274377431,-0.1801226858576585,-0.30207513596088414,0
-0.5025021255533355,-0.2984002987433138,-0.8448414339967133,-0.5592352491523552,-1.0112532434898867,-0.3393341237082367,-0.5278889742531307,-0.2986548093263233,0
-0.5161381481712861,-0.32905783292824753,-0.8304394090253935,-0.5852433526298247,-1.016671435741032,-0.3393341237082367,-1.0131442603863479,-0.2869462222992997,0
-0.5229571754259191,-0.22005247735000788,-0.8057500043726908,-0.5522997548916967,-1.0139623396154593,-0.3328376928219573,0.37792089319554123,-0.3048284279405721,0
-0.5025021255533355,-0.2643358078801908,-0.8201523359266267,-0.5583683123697729,-1.0216381119712483,-0.3257074638004312,-0.050721276222133946,-0.30550965482214437,0
-0.4718225985814331,-0.2847745023980646,-0.8345543608979465,-0.5488320077613674,-1.0062865672596701,-0.3173096385084115,-1.0899763473574406,-0.3048284279405721,0
-0.44455055334553184,-0.33927667259530747,-0.8386693127704997,-0.5527332232829878,-1.0139623396154593,-0.313982198298366,-1.124348596791877,-0.3034517819507281,0
-0.47523211220874967,-0.3256508762500583,-0.8407267887067763,-0.5540336284568613,-1.016671435741032,-0.3177849871098466,-0.5177794891253554,-0.3048284279405721,0
-0.4684130849541166,-0.3120250799048091,-0.8479278011924362,-0.5496989445439497,-1.0685957781478403,-0.3176265375760349,0.5315850671377267,-0.30207513596088414,0
-0.49909464381733437,-0.2575229097075662,-0.8263244571528403,-0.5518662865004055,-1.0220896279921772,-0.31810188617747,0.050373575055619624,-0.29932184398119616,0
-0.5263646571619203,-0.27114870605281544,-0.8263244571528403,-0.5540336284568613,-1.0121562755317441,-0.31113010668975555,-0.24077959662431064,-0.2986548093263233,0
-0.5229571754259191,-0.27455464754725073,-0.8283819330891169,-0.5453642606310382,-1.0157684036991743,-0.30653507020921644,1.2271176439286713,-0.30139390907931185,0
-0.4718225985814331,-0.3120250799048091,-0.8283819330891169,-0.5518662865004055,-1.0189290158456759,-0.30859491414876844,1.1280446896764726,-0.29932184398119616,0
-0.5093211528079685,-0.2915874005706892,-0.8386693127704997,-0.5505658813265321,-1.0202835639084622,-0.3136652992307426,0.2161691311511355,-0.3034517819507281,0
-0.5161381481712861,-0.2984002987433138,-0.8510138618055431,-0.5483985393700762,-1.0220896279921772,-0.31651739083935304,-0.6451590017353249,-0.30071268219773956,0
-0.5263646571619203,-0.33927667259530747,-0.8530713377418195,-0.553166691674279,-0.9471379685180015,-0.3152497945688595,0.29300121812222824,-0.29381526002182023,0
-0.5161381481712861,-0.34608957076793206,-0.8304394090253935,-0.5427634502832912,-1.0211865959503197,-0.31414064783217766,1.8619933099529635,-0.30277055506915584,0
-0.5263646571619203,-0.356308410434992,-0.8530713377418195,-0.5462311974136205,-1.0094471794061717,-0.3095456113516386,0.16359980848670364,-0.30139390907931185,0
-0.5536367023978215,-0.34608957076793206,-0.8530713377418195,-0.5475316025874939,-1.0139623396154593,-0.2971865477143266,0.45879677421774406,-0.30207513596088414,0
-0.5434101934071874,-0.32905783292824753,-0.8510138618055431,-0.6684692837577273,-1.0157684036991743,-0.28023244759647564,0.038242192902289196,-0.2986548093263233,0
-0.5161381481712861,-0.34608957076793206,-0.8479278011924362,-0.5410295767181266,-1.018477499824747,-0.27183462230445593,-1.041450818744119,-0.2986548093263233,0
-0.5161381481712861,-0.32905783292824753,-0.8294108243485632,-0.5414630451094177,-1.0180259838038184,-0.2745282643792547,-0.2872832282120773,-0.29794519799135216,0
-0.5263646571619203,-0.3188379780774337,-0.8273533484122867,-0.5496989445439497,-0.9841622822341606,-0.2731022185749495,0.4709281563710745,-0.29245280625867565,0
-0.5638632113884556,-0.35971435192942736,-0.8366118368342231,-0.539729171544253,-1.0121562755317441,-0.27817260365692364,0.6791835500032468,-0.30619088170371667,0
-0.5434101934071874,-0.38356000312549043,-0.8283819330891169,-0.5470981341962028,-1.018477499824747,-0.27373601671019626,-0.9848377020285769,-0.29932184398119616,0
-0.5093211528079685,-0.37674710495286584,-0.8407267887067763,-0.6337918124544345,-1.0193805318666045,-0.26201075120813105,-1.4983995465195652,-0.30756752769356066,0
-0.5297741707892367,-0.34608957076793206,-0.8283819330891169,-0.5384287663703796,-1.0216381119712483,-0.25472207265279323,0.4830595385244049,-0.2986548093263233,0
-0.5604557296524546,-0.33586971591711823,-0.8396978974473299,-0.5418965135007089,-1.010801727468958,-0.2496516875708191,-0.4672320634864786,-0.29932184398119616,0
-0.5161381481712861,-0.34608957076793206,-0.8304394090253935,-0.5462311974136205,-1.0148653716573168,-0.24315525668453974,0.24851948356001663,-0.30000307086276845,0
-0.49568513019001786,-0.34608957076793206,-0.8345543608979465,-0.542329981892,-1.0171229517619607,-0.24014471554211758,0.22425671925335577,-0.30277055506915584,0
-0.5161381481712861,-0.3324637744226829,-0.8180948599903501,-0.5817756054994955,-1.0139623396154593,-0.24046161460974097,-0.3620934181576149,-0.29932184398119616,0
-0.48886610293538485,-0.35971435192942736,-0.8222098118629033,-0.5401626399355443,-1.0193805318666045,-0.24014471554211758,-1.0353851276674537,-0.29588732511993593,0
-0.5161381481712861,-0.35290246894055666,-0.8304394090253935,-0.5414630451094177,-1.0238956920758924,-0.23887711927162406,1.3807818178708564,-0.2849025416545829,0
-0.4718225985814331,-0.40059174096517497,-0.8448414339967133,-0.5401626399355443,-1.010801727468958,-0.23317293605440315,1.7528108705729897,-0.3048284279405721,0
-0.48886610293538485,-0.32905783292824753,-0.8417553733836065,-0.5410295767181266,-1.0130593075736019,-0.2241413126271367,1.8114458843140866,-0.3048284279405721,0
-0.5025021255533355,-0.32905783292824753,-0.8561573983549264,-0.5392957031529619,-1.0130593075736019,-0.2204969733494678,0.49519092067773535,-0.30619088170371667,0
-0.5297741707892367,-0.2984002987433138,-0.8396978974473299,-0.5384287663703796,-1.0148653716573168,-0.2227152668228315,-0.35804962410650476,-0.29932184398119616,0
-0.5161381481712861,-0.3256508762500583,-0.8458703252561597,-0.5401626399355443,-1.0139623396154593,-0.2201800742818444,-0.9484435555685856,-0.30071268219773956,0
-0.5536367023978215,-0.3256508762500583,-0.8366118368342231,-0.5410295767181266,-1.0175744677828895,-0.2185955789437275,-0.8574581894186074,-0.24844271126376644,0
-0.5161381481712861,-0.34608957076793206,-0.8715883145856925,-0.536694892805215,-1.0193805318666045,-0.22144767055233794,-0.8877866448019335,-0.2910903524955311,0
-0.48545862119938377,-0.37334014827467654,-0.8613009349043098,-0.5392957031529619,-1.0229926600340347,-0.22699340423574715,-1.3528229606795998,-0.30071268219773956,0
-0.48886610293538485,-0.35290246894055666,-0.8582148742912029,-0.6389934331499284,-1.0216381119712483,-0.2303208444457927,-0.31558978656984826,-0.30619088170371667,0
-0.5161381481712861,-0.3324637744226829,-0.8685019473899697,-0.5401626399355443,-1.012607791552673,-0.23095464258103945,-0.21045114124098457,-0.3034517819507281,0
-0.5161381481712861,-0.33927667259530747,-0.8324968849616701,-0.5314932721097211,-1.0157684036991743,-0.22540890889763024,0.3981398634510919,-0.29932184398119616,0
-0.505911639180652,-0.3256508762500583,-0.8407267887067763,-0.5405961083268354,-1.0144138556363882,-0.22604270703287702,0.8793513555331989,-0.29726397110977987,0
-0.5161381481712861,-0.3256508762500583,-0.8468989099329899,-0.536694892805215,-1.0229926600340347,-0.22572580796525363,0.91170170794208,-0.29932184398119616,0
-0.4718225985814331,-0.32905783292824753,-0.8252958724760101,-0.5323602088923034,-1.0053835352178127,-0.2165357350041755,-0.33783065385095407,-0.29794519799135216,0
-0.4684130849541166,-0.356308410434992,-0.8283819330891169,-0.5375618295877973,-1.016671435741032,-0.21257449665888323,-0.4146627408220468,-0.29932184398119616,0
-0.4786395939447507,-0.3256508762500583,-0.8366118368342231,-0.534094082457468,-1.018477499824747,-0.21194069852363648,-0.41061894677093663,-0.30756752769356066,0
-0.4240975353642636,-0.37334014827467654,-0.8376404215110534,-0.5297593985445564,-1.024347208096821,-0.21194069852363648,-1.2679032856062868,-0.30619088170371667,0
-0.461596089590799,-0.3426826140897428,-0.8201523359266267,-0.5384287663703796,-1.0076411153224565,-0.21178224898982478,-1.7935965122506057,-0.3048284279405721,0
-0.4718225985814331,-0.32905783292824753,-0.8283819330891169,-0.536694892805215,-1.0148653716573168,-0.21320829479413,0.33950484970999484,-0.29658274422820763,0
-0.4684130849541166,-0.2847745023980646,-0.8468989099329899,-0.5297593985445564,-1.0202835639084622,-0.2109900013207663,2.8688980286793893,-0.29932184398119616,0
-0.461596089590799,-0.2847745023980646,-0.8592437655506493,-0.5332271456748857,-1.0220896279921772,-0.2037013227654285,1.8296429575440822,-0.29932184398119616,0
-0.44796006697284835,-0.2984002987433138,-0.8489563858692665,-0.5349610192400504,-1.022541144013106,-0.20275062556255835,-0.36007152113205987,-0.30139390907931185,0
-0.461596089590799,-0.30180624023774916,-0.8674733627131395,-0.5353944876313415,-1.0238956920758924,-0.19831403861583097,-0.2003416561132092,-0.29794519799135216,0
-0.48204910757206726,-0.30180624023774916,-0.8345543608979465,-0.5262916514142272,-1.022541144013106,-0.19419435073672697,0.3496143348377702,-0.29726397110977987,0
-0.45477706233616594,-0.3120250799048091,-0.8654158867768629,-0.5288924617619741,-1.0080926313433853,-0.19419435073672697,0.24245379248335142,-0.30207513596088414,0
-0.44796006697284835,-0.2915874005706892,-0.8674733627131395,-0.5275920565881006,-1.0031259551131688,-0.19165915819573992,0.21212533710002535,-0.30071268219773956,0
-0.44114103971821533,-0.3052121817321845,-0.8448414339967133,-0.5375618295877973,-1.0229926600340347,-0.18532117684327223,0.5073223028310658,-0.29794519799135216,0
-0.49227561656270136,-0.2984002987433138,-0.8510138618055431,-0.5336606140661768,-1.0216381119712483,-0.1783493973555578,0.5922419779043788,-0.29794519799135216,0
-0.49568513019001786,-0.24730407004050628,-0.8510138618055431,-0.5254247146316449,-1.022541144013106,-0.17375436087501875,-1.1829836105329739,-0.30619088170371667,0
-0.43432404435489774,-0.2984002987433138,-0.8551288136780961,-0.5349610192400504,-1.022541144013106,-0.17565575528075902,-2.1009248601349766,-0.29932184398119616,0
-0.47523211220874967,-0.2984002987433138,-0.8551288136780961,-0.5314932721097211,-1.0216381119712483,-0.17930009455842794,-1.3811295190373711,-0.30277055506915584,0
-0.48204910757206726,-0.2984002987433138,-0.8468989099329899,-0.5267251198055183,-1.0144138556363882,-0.1762895534160058,-0.2165168323176498,-0.29932184398119616,0
-0.48886610293538485,-0.27455464754725073,-0.8366118368342231,-0.5236908410664802,-1.0229926600340347,-0.17137761786784336,-0.11137818698878608,-0.30277055506915584,0
-0.44455055334553184,-0.3188379780774337,-0.8366118368342231,-0.5288924617619741,-1.022541144013106,-0.1721698655369018,-0.1599037156021078,-0.29726397110977987,0
-0.48886610293538485,-0.3052121817321845,-0.8510138618055431,-0.5310598037184299,-1.0135108235945305,-0.17137761786784336,0.45273108314107885,-0.29794519799135216,0
-0.48886610293538485,-0.243897113362317,-0.8530713377418195,-0.5254247146316449,-1.0175744677828895,-0.16630723278586923,0.5073223028310658,-0.30619088170371667,0
-0.5161381481712861,-0.22345943402819715,-0.8571862896143727,-0.523257372675189,-1.0153168876782457,-0.15949390283196646,1.6881101657552273,-0.3041330088323004,0
-0.5161381481712861,-0.2541169682131309,-0.8438128493198831,-0.5254247146316449,-1.0216381119712483,-0.15442351774999233,1.536467888838597,-0.30826294680183236,0
-0.49568513019001786,-0.3188379780774337,-0.8438128493198831,-0.5271585881968095,-1.0229926600340347,-0.15014538033707664,0.24245379248335142,-0.3041330088323004,0
-0.461596089590799,-0.33927667259530747,-0.8530713377418195,-0.5436303870658735,-1.016671435741032,-0.1515714261413819,-1.1748960224307536,-0.3041330088323004,0
-0.4684130849541166,-0.3188379780774337,-0.8304394090253935,-0.5228239042838979,-1.0144138556363882,-0.15569111402048585,-2.2161729905916157,-0.30071268219773956,0
-0.48886610293538485,-0.33927667259530747,-0.8448414339967133,-0.5236908410664802,-1.0238956920758924,-0.15236367381044033,-1.494355752468455,-0.29932184398119616,0
-0.4581865759634825,-0.3256508762500583,-0.8448414339967133,-0.5288924617619741,-1.022541144013106,-0.14095530737599854,-0.9545092466452508,-0.29726397110977987,0
-0.49909464381733437,-0.31543203658299834,-0.8407267887067763,-0.5245577778490625,-1.0229926600340347,-0.13620182136164777,0.6630083737988063,-0.2986548093263233,0
-0.49568513019001786,-0.3052121817321845,-0.8582148742912029,-0.5748401112388369,-1.0229926600340347,-0.14000461017312837,2.4604748295172647,-0.29658274422820763,0
-0.48204910757206726,-0.3256508762500583,-0.8489563858692665,-0.5184892203709863,-1.0076411153224565,-0.14444119711985576,1.3282124952064247,-0.29932184398119616,0
-0.5229571754259191,-0.2984002987433138,-0.8530713377418195,-0.5254247146316449,-1.016671435741032,-0.14412429805223237,0.6165047422110397,-0.30071268219773956,0
-0.5025021255533355,-0.356308410434992,-0.8468989099329899,-0.5184892203709863,-1.0202835639084622,-0.13968771110550499,0.22627861627891085,-0.29932184398119616,0
-0.47523211220874967,-0.35971435192942736,-0.8643873021000327,-0.5193561571535686,-1.0171229517619607,-0.13905391297025824,0.24245379248335142,-0.29932184398119616,0
-0.461596089590799,-0.3631213086076166,-0.8530713377418195,-0.5245577778490625,-1.0238956920758924,-0.14428274758604406,-0.6532465898375452,-0.30071268219773956,0
-0.49568513019001786,-0.35290246894055666,-0.8530713377418195,-0.5262916514142272,-1.0216381119712483,-0.1529974719456871,-0.24684528770097586,-0.30000307086276845,0
-0.4684130849541166,-0.36652725010205195,-0.8613009349043098,-0.5254247146316449,-1.0144138556363882,-0.15252212334425203,-0.9484435555685856,-0.29658274422820763,0
